category,subcategory,style,color,name,asset_key,base_path,rarity,price_cr,obtain_method,name_ko
head,faces,shock,fur_grey,쇼크 페이스 퍼 그레이,faces_shock_fur_grey,\AssetsStore\spritesheets\head\faces\shock\fur_grey.png,common,0,gacha,쇼크 페이스 퍼 그레이
head,faces,shock,fur_tan,쇼크 페이스 퍼 탄,faces_shock_fur_tan,\AssetsStore\spritesheets\head\faces\shock\fur_tan.png,common,0,gacha,쇼크 페이스 퍼 탄
head,faces,shock,fur_white,쇼크 페이스 퍼 화이트,faces_shock_fur_white,\AssetsStore\spritesheets\head\faces\shock\fur_white.png,common,0,gacha,쇼크 페이스 퍼 화이트
head,faces,shock,green,쇼크 페이스 그린,faces_shock_green,\AssetsStore\spritesheets\head\faces\shock\green.png,rare,0,gacha,쇼크 페이스 그린
head,faces,shock,lavender,쇼크 페이스 라벤더,faces_shock_lavender,\AssetsStore\spritesheets\head\faces\shock\lavender.png,epic,0,gacha,쇼크 페이스 라벤더
head,faces,shock,olive,쇼크 페이스 올리브,faces_shock_olive,\AssetsStore\spritesheets\head\faces\shock\olive.png,rare,0,gacha,쇼크 페이스 올리브
head,faces,shock,pale_green,쇼크 페이스 페일 그린,faces_shock_pale_green,\AssetsStore\spritesheets\head\faces\shock\pale_green.png,common,0,gacha,쇼크 페이스 페일 그린
head,faces,shock,taupe,쇼크 페이스 토프,faces_shock_taupe,\AssetsStore\spritesheets\head\faces\shock\taupe.png,rare,0,gacha,쇼크 페이스 토프
head,faces,shock,zombie,쇼크 페이스 좀비,faces_shock_zombie,\AssetsStore\spritesheets\head\faces\shock\zombie.png,legendary,0,gacha,쇼크 페이스 좀비
head,faces,shock,zombie_green,쇼크 페이스 좀비 그린,faces_shock_zombie_green,\AssetsStore\spritesheets\head\faces\shock\zombie_green.png,legendary,0,gacha,쇼크 페이스 좀비 그린
head,faces,shame,amber,쉐임 페이스 앰버,faces_shame_amber,\AssetsStore\spritesheets\head\faces\shame\amber.png,rare,0,gacha,쉐임 페이스 앰버
head,faces,shame,black,쉐임 페이스 블랙,faces_shame_black,\AssetsStore\spritesheets\head\faces\shame\black.png,common,0,gacha,쉐임 페이스 블랙
head,faces,shame,blue,쉐임 페이스 블루,faces_shame_blue,\AssetsStore\spritesheets\head\faces\shame\blue.png,rare,0,gacha,쉐임 페이스 블루
head,faces,shame,bright_green,쉐임 페이스 브라이트 그린,faces_shame_bright_green,\AssetsStore\spritesheets\head\faces\shame\bright_green.png,epic,0,gacha,쉐임 페이스 브라이트 그린
head,faces,shame,bronze,쉐임 페이스 브론즈,faces_shame_bronze,\AssetsStore\spritesheets\head\faces\shame\bronze.png,epic,0,gacha,쉐임 페이스 브론즈
head,faces,shame,brown,쉐임 페이스 브라운,faces_shame_brown,\AssetsStore\spritesheets\head\faces\shame\brown.png,common,0,gacha,쉐임 페이스 브라운
head,faces,shame,dark_green,쉐임 페이스 다크 그린,faces_shame_dark_green,\AssetsStore\spritesheets\head\faces\shame\dark_green.png,common,0,gacha,쉐임 페이스 다크 그린
head,faces,shame,fur_black,쉐임 페이스 퍼 블랙,faces_shame_fur_black,\AssetsStore\spritesheets\head\faces\shame\fur_black.png,common,0,gacha,쉐임 퍼 페이스 블랙
head,faces,shame,fur_brown,쉐임 페이스 퍼 브라운,faces_shame_fur_brown,\AssetsStore\spritesheets\head\faces\shame\fur_brown.png,common,0,gacha,쉐임 퍼 페이스 브라운
head,faces,shame,fur_copper,쉐임 페이스 퍼 코퍼,faces_shame_fur_copper,\AssetsStore\spritesheets\head\faces\shame\fur_copper.png,epic,0,gacha,쉐임 퍼 페이스 코퍼
head,faces,shame,fur_gold,쉐임 페이스 퍼 골드,faces_shame_fur_gold,\AssetsStore\spritesheets\head\faces\shame\fur_gold.png,legendary,0,gacha,쉐임 퍼 페이스 골드
head,faces,shame,fur_grey,쉐임 페이스 퍼 그레이,faces_shame_fur_grey,\AssetsStore\spritesheets\head\faces\shame\fur_grey.png,common,0,gacha,쉐임 퍼 페이스 그레이
head,faces,shame,fur_tan,쉐임 페이스 퍼 탄,faces_shame_fur_tan,\AssetsStore\spritesheets\head\faces\shame\fur_tan.png,common,0,gacha,쉐임 퍼 페이스 탄
head,faces,shame,fur_white,쉐임 페이스 퍼 화이트,faces_shame_fur_white,\AssetsStore\spritesheets\head\faces\shame\fur_white.png,common,0,gacha,쉐임 퍼 페이스 화이트
head,faces,shame,green,쉐임 페이스 그린,faces_shame_green,\AssetsStore\spritesheets\head\faces\shame\green.png,rare,0,gacha,쉐임 페이스 그린
head,faces,shame,lavender,쉐임 페이스 라벤더,faces_shame_lavender,\AssetsStore\spritesheets\head\faces\shame\lavender.png,epic,0,gacha,쉐임 페이스 라벤더
head,faces,shame,olive,쉐임 페이스 올리브,faces_shame_olive,\AssetsStore\spritesheets\head\faces\shame\olive.png,rare,0,gacha,쉐임 페이스 올리브
head,faces,shame,pale_green,쉐임 페이스 페일 그린,faces_shame_pale_green,\AssetsStore\spritesheets\head\faces\shame\pale_green.png,common,0,gacha,쉐임 페이스 페일 그린
head,faces,shame,taupe,쉐임 페이스 토프,faces_shame_taupe,\AssetsStore\spritesheets\head\faces\shame\taupe.png,rare,0,gacha,쉐임 페이스 토프
head,faces,shame,zombie,수치스러운 좀비 얼굴,faces_shame_zombie,\AssetsStore\spritesheets\head\faces\shame\zombie.png,legendary,0,gacha,수치의 얼굴 좀비
head,faces,shame,zombie_green,수치스러운 좀비 얼굴_그린,faces_shame_zombie_green,\AssetsStore\spritesheets\head\faces\shame\zombie_green.png,legendary,0,gacha,수치의 얼굴 좀비 그린
head,faces,sad,amber,슬픈 얼굴 앰버,faces_sad_amber,\AssetsStore\spritesheets\head\faces\sad\amber.png,rare,0,gacha,슬픈 얼굴 앰버
head,faces,sad,black,슬픈 얼굴 블랙,faces_sad_black,\AssetsStore\spritesheets\head\faces\sad\black.png,common,0,gacha,슬픈 얼굴 블랙
head,faces,sad,blue,슬픈 얼굴 블루,faces_sad_blue,\AssetsStore\spritesheets\head\faces\sad\blue.png,rare,0,gacha,슬픈 얼굴 블루
head,faces,sad,bright_green,슬픈 얼굴 브라이트 그린,faces_sad_bright_green,\AssetsStore\spritesheets\head\faces\sad\bright_green.png,epic,0,gacha,슬픈 얼굴 브라이트 그린
head,faces,sad,bronze,슬픈 얼굴 브론즈,faces_sad_bronze,\AssetsStore\spritesheets\head\faces\sad\bronze.png,epic,0,gacha,슬픈 얼굴 브론즈
head,faces,sad,brown,슬픈 얼굴 브라운,faces_sad_brown,\AssetsStore\spritesheets\head\faces\sad\brown.png,common,0,gacha,슬픈 얼굴 브라운
head,faces,sad,dark_green,슬픈 얼굴 다크 그린,faces_sad_dark_green,\AssetsStore\spritesheets\head\faces\sad\dark_green.png,common,0,gacha,슬픈 얼굴 다크 그린
head,faces,sad,fur_black,슬픈 얼굴 퍼 블랙,faces_sad_fur_black,\AssetsStore\spritesheets\head\faces\sad\fur_black.png,common,0,gacha,슬픈 얼굴 퍼 블랙
head,faces,sad,fur_brown,슬픈 얼굴 퍼 브라운,faces_sad_fur_brown,\AssetsStore\spritesheets\head\faces\sad\fur_brown.png,common,0,gacha,슬픈 얼굴 퍼 브라운
head,faces,sad,fur_copper,슬픈 얼굴 퍼 코퍼,faces_sad_fur_copper,\AssetsStore\spritesheets\head\faces\sad\fur_copper.png,epic,0,gacha,슬픈 얼굴 퍼 코퍼
head,faces,sad,fur_gold,슬픈 얼굴 퍼 골드,faces_sad_fur_gold,\AssetsStore\spritesheets\head\faces\sad\fur_gold.png,legendary,0,gacha,슬픈 얼굴 퍼 골드
head,faces,sad,fur_grey,슬픈 얼굴 퍼 그레이,faces_sad_fur_grey,\AssetsStore\spritesheets\head\faces\sad\fur_grey.png,common,0,gacha,슬픈 얼굴 퍼 그레이
head,faces,sad,fur_tan,슬픈 얼굴 퍼 탄,faces_sad_fur_tan,\AssetsStore\spritesheets\head\faces\sad\fur_tan.png,common,0,gacha,슬픈 얼굴 퍼 탄
head,faces,sad,fur_white,슬픈 얼굴 퍼 화이트,faces_sad_fur_white,\AssetsStore\spritesheets\head\faces\sad\fur_white.png,common,0,gacha,슬픈 얼굴 퍼 화이트
head,faces,sad,green,슬픈 얼굴 그린,faces_sad_green,\AssetsStore\spritesheets\head\faces\sad\green.png,rare,0,gacha,슬픈 얼굴 그린
head,faces,sad,lavender,슬픈 얼굴 라벤더,faces_sad_lavender,\AssetsStore\spritesheets\head\faces\sad\lavender.png,epic,0,gacha,슬픈 얼굴 라벤더
head,faces,sad,olive,슬픈 얼굴 올리브,faces_sad_olive,\AssetsStore\spritesheets\head\faces\sad\olive.png,rare,0,gacha,슬픈 얼굴 올리브
head,faces,sad,pale_green,슬픈 얼굴 페일 그린,faces_sad_pale_green,\AssetsStore\spritesheets\head\faces\sad\pale_green.png,rare,0,gacha,슬픈 얼굴 페일 그린
head,faces,sad,taupe,슬픈 얼굴 토프,faces_sad_taupe,\AssetsStore\spritesheets\head\faces\sad\taupe.png,rare,0,gacha,슬픈 얼굴 토프
head,faces,sad,zombie,슬픈 좀비 얼굴,faces_sad_zombie,\AssetsStore\spritesheets\head\faces\sad\zombie.png,legendary,0,gacha,슬픈 좀비 얼굴
head,faces,sad,zombie_green,슬픈 좀비 그린 얼굴,faces_sad_zombie_green,\AssetsStore\spritesheets\head\faces\sad\zombie_green.png,legendary,0,gacha,슬픈 좀비 그린 얼굴
head,faces,neutral,amber,중립 얼굴 앰버,faces_neutral_amber,\AssetsStore\spritesheets\head\faces\neutral\amber.png,rare,0,gacha,중립 얼굴 앰버
head,faces,neutral,black,중립 얼굴 블랙,faces_neutral_black,\AssetsStore\spritesheets\head\faces\neutral\black.png,common,0,gacha,중립 얼굴 블랙
head,faces,neutral,blue,중립 얼굴 블루,faces_neutral_blue,\AssetsStore\spritesheets\head\faces\neutral\blue.png,rare,0,gacha,중립 얼굴 블루
head,faces,neutral,bright_green,중립 얼굴 브라이트 그린,faces_neutral_bright_green,\AssetsStore\spritesheets\head\faces\neutral\bright_green.png,epic,0,gacha,중립 얼굴 브라이트 그린
head,faces,neutral,bronze,중립 얼굴 브론즈,faces_neutral_bronze,\AssetsStore\spritesheets\head\faces\neutral\bronze.png,epic,0,gacha,중립 얼굴 브론즈
head,faces,neutral,brown,중립 얼굴 브라운,faces_neutral_brown,\AssetsStore\spritesheets\head\faces\neutral\brown.png,common,0,gacha,중립 얼굴 브라운
head,faces,neutral,dark_green,중립 얼굴 다크 그린,faces_neutral_dark_green,\AssetsStore\spritesheets\head\faces\neutral\dark_green.png,common,0,gacha,중립 얼굴 다크 그린
head,faces,neutral,fur_black,중립 얼굴 퍼 블랙,faces_neutral_fur_black,\AssetsStore\spritesheets\head\faces\neutral\fur_black.png,common,0,gacha,중립 얼굴 퍼 블랙
head,faces,neutral,fur_brown,중립 얼굴 퍼 브라운,faces_neutral_fur_brown,\AssetsStore\spritesheets\head\faces\neutral\fur_brown.png,common,0,gacha,중립 얼굴 퍼 브라운
head,faces,neutral,fur_copper,중립 얼굴 퍼 코퍼,faces_neutral_fur_copper,\AssetsStore\spritesheets\head\faces\neutral\fur_copper.png,epic,0,gacha,중립 얼굴 퍼 코퍼
head,faces,neutral,fur_gold,중립 얼굴 퍼 골드,faces_neutral_fur_gold,\AssetsStore\spritesheets\head\faces\neutral\fur_gold.png,legendary,0,gacha,중립 얼굴 퍼 골드
head,faces,neutral,fur_grey,중립 얼굴 퍼 그레이,faces_neutral_fur_grey,\AssetsStore\spritesheets\head\faces\neutral\fur_grey.png,common,0,gacha,중립 얼굴 퍼 그레이
head,faces,neutral,fur_tan,중립 얼굴 퍼 탄,faces_neutral_fur_tan,\AssetsStore\spritesheets\head\faces\neutral\fur_tan.png,common,0,gacha,중립 얼굴 퍼 탄
head,faces,neutral,fur_white,중립 얼굴 퍼 화이트,faces_neutral_fur_white,\AssetsStore\spritesheets\head\faces\neutral\fur_white.png,common,0,gacha,중립 얼굴 퍼 화이트
head,faces,neutral,green,중립 얼굴 그린,faces_neutral_green,\AssetsStore\spritesheets\head\faces\neutral\green.png,rare,0,gacha,중립 얼굴 그린
head,faces,neutral,lavender,중립 얼굴 라벤더,faces_neutral_lavender,\AssetsStore\spritesheets\head\faces\neutral\lavender.png,epic,0,gacha,중립 얼굴 라벤더
head,faces,neutral,olive,중립 얼굴 올리브,faces_neutral_olive,\AssetsStore\spritesheets\head\faces\neutral\olive.png,rare,0,gacha,중립 얼굴 올리브
head,faces,neutral,pale_green,중립 얼굴 페일 그린,faces_neutral_pale_green,\AssetsStore\spritesheets\head\faces\neutral\pale_green.png,rare,0,gacha,뉴트럴 페이스 페일 그린
head,faces,neutral,taupe,중립 얼굴 토프,faces_neutral_taupe,\AssetsStore\spritesheets\head\faces\neutral\taupe.png,rare,0,gacha,뉴트럴 페이스 토프
head,faces,neutral,zombie,중립 얼굴 좀비,faces_neutral_zombie,\AssetsStore\spritesheets\head\faces\neutral\zombie.png,legendary,0,gacha,뉴트럴 페이스 좀비
head,faces,neutral,zombie_green,중립 얼굴 좀비 그린,faces_neutral_zombie_green,\AssetsStore\spritesheets\head\faces\neutral\zombie_green.png,legendary,0,gacha,뉴트럴 페이스 좀비 그린
head,faces,look_r,amber,응시 얼굴 앰버,faces_look_r_amber,\AssetsStore\spritesheets\head\faces\look_r\amber.png,rare,0,gacha,룩 R 페이스 앰버
head,faces,look_r,black,응시 얼굴 블랙,faces_look_r_black,\AssetsStore\spritesheets\head\faces\look_r\black.png,common,0,gacha,룩 R 페이스 블랙
head,faces,look_r,blue,응시 얼굴 블루,faces_look_r_blue,\AssetsStore\spritesheets\head\faces\look_r\blue.png,rare,0,gacha,룩 R 페이스 블루
head,faces,look_r,bright_green,응시 얼굴 브라이트 그린,faces_look_r_bright_green,\AssetsStore\spritesheets\head\faces\look_r\bright_green.png,epic,0,gacha,룩 R 페이스 브라이트 그린
head,faces,look_r,bronze,응시 얼굴 브론즈,faces_look_r_bronze,\AssetsStore\spritesheets\head\faces\look_r\bronze.png,epic,0,gacha,룩 R 페이스 브론즈
head,faces,look_r,brown,응시 얼굴 브라운,faces_look_r_brown,\AssetsStore\spritesheets\head\faces\look_r\brown.png,common,0,gacha,룩 R 페이스 브라운
head,faces,look_r,dark_green,응시 얼굴 다크 그린,faces_look_r_dark_green,\AssetsStore\spritesheets\head\faces\look_r\dark_green.png,common,0,gacha,룩 R 페이스 다크 그린
head,faces,look_r,fur_black,응시 얼굴 퍼 블랙,faces_look_r_fur_black,\AssetsStore\spritesheets\head\faces\look_r\fur_black.png,common,0,gacha,룩 R 페이스 퍼 블랙
head,faces,look_r,fur_brown,응시 얼굴 퍼 브라운,faces_look_r_fur_brown,\AssetsStore\spritesheets\head\faces\look_r\fur_brown.png,common,0,gacha,룩 R 페이스 퍼 브라운
head,faces,look_r,fur_copper,응시 얼굴 퍼 코퍼,faces_look_r_fur_copper,\AssetsStore\spritesheets\head\faces\look_r\fur_copper.png,epic,0,gacha,룩 R 페이스 퍼 코퍼
head,faces,look_r,fur_gold,응시 얼굴 퍼 골드,faces_look_r_fur_gold,\AssetsStore\spritesheets\head\faces\look_r\fur_gold.png,legendary,0,gacha,룩 R 페이스 퍼 골드
head,faces,look_r,fur_grey,응시 얼굴 퍼 그레이,faces_look_r_fur_grey,\AssetsStore\spritesheets\head\faces\look_r\fur_grey.png,common,0,gacha,룩 R 페이스 퍼 그레이
head,faces,look_r,fur_tan,응시 얼굴 퍼 탄,faces_look_r_fur_tan,\AssetsStore\spritesheets\head\faces\look_r\fur_tan.png,common,0,gacha,룩 R 페이스 퍼 탄
head,faces,look_r,fur_white,응시 얼굴 퍼 화이트,faces_look_r_fur_white,\AssetsStore\spritesheets\head\faces\look_r\fur_white.png,common,0,gacha,룩 R 페이스 퍼 화이트
head,faces,look_r,green,응시 얼굴 그린,faces_look_r_green,\AssetsStore\spritesheets\head\faces\look_r\green.png,rare,0,gacha,룩 R 페이스 그린
head,faces,look_r,lavender,응시 얼굴 라벤더,faces_look_r_lavender,\AssetsStore\spritesheets\head\faces\look_r\lavender.png,epic,0,gacha,룩 R 페이스 라벤더
head,faces,look_r,olive,룩_R 얼굴 올리브,faces_look_r_olive,\AssetsStore\spritesheets\head\faces\look_r\olive.png,rare,0,gacha,룩_R 얼굴 올리브
head,faces,look_r,pale_green,룩_R 얼굴 연그린,faces_look_r_pale_green,\AssetsStore\spritesheets\head\faces\look_r\pale_green.png,rare,0,gacha,룩_R 얼굴 연두
head,faces,look_r,taupe,룩_R 얼굴 토프,faces_look_r_taupe,\AssetsStore\spritesheets\head\faces\look_r\taupe.png,rare,0,gacha,룩_R 얼굴 토프
head,faces,look_r,zombie,룩_R 좀비 얼굴,faces_look_r_zombie,\AssetsStore\spritesheets\head\faces\look_r\zombie.png,legendary,0,gacha,룩_R 얼굴 좀비
head,faces,look_r,zombie_green,룩_R 좀비 그린 얼굴,faces_look_r_zombie_green,\AssetsStore\spritesheets\head\faces\look_r\zombie_green.png,legendary,0,gacha,룩_R 얼굴 좀비 그린
head,faces,look_l,amber,룩_L 얼굴 앰버,faces_look_l_amber,\AssetsStore\spritesheets\head\faces\look_l\amber.png,rare,0,gacha,룩_L 얼굴 앰버
head,faces,look_l,black,룩_L 얼굴 블랙,faces_look_l_black,\AssetsStore\spritesheets\head\faces\look_l\black.png,common,0,gacha,룩_L 얼굴 블랙
head,faces,look_l,blue,룩_L 얼굴 블루,faces_look_l_blue,\AssetsStore\spritesheets\head\faces\look_l\blue.png,rare,0,gacha,룩_L 얼굴 블루
head,faces,look_l,bright_green,룩_L 얼굴 브라이트 그린,faces_look_l_bright_green,\AssetsStore\spritesheets\head\faces\look_l\bright_green.png,epic,0,gacha,룩_L 얼굴 브라이트 그린
head,faces,look_l,bronze,룩_L 얼굴 브론즈,faces_look_l_bronze,\AssetsStore\spritesheets\head\faces\look_l\bronze.png,epic,0,gacha,룩_L 얼굴 브론즈
head,faces,look_l,brown,룩_L 얼굴 브라운,faces_look_l_brown,\AssetsStore\spritesheets\head\faces\look_l\brown.png,common,0,gacha,룩_L 얼굴 브라운
head,faces,look_l,dark_green,룩_L 얼굴 다크 그린,faces_look_l_dark_green,\AssetsStore\spritesheets\head\faces\look_l\dark_green.png,common,0,gacha,룩_L 얼굴 다크 그린
head,faces,look_l,fur_black,룩_L 얼굴 퍼 블랙,faces_look_l_fur_black,\AssetsStore\spritesheets\head\faces\look_l\fur_black.png,common,0,gacha,룩_L 얼굴 퍼 블랙
head,faces,look_l,fur_brown,룩_L 얼굴 퍼 브라운,faces_look_l_fur_brown,\AssetsStore\spritesheets\head\faces\look_l\fur_brown.png,common,0,gacha,룩_L 얼굴 퍼 브라운
head,faces,look_l,fur_copper,룩_L 얼굴 퍼 코퍼,faces_look_l_fur_copper,\AssetsStore\spritesheets\head\faces\look_l\fur_copper.png,epic,0,gacha,룩_L 얼굴 퍼 코퍼
head,faces,look_l,fur_gold,룩_L 얼굴 퍼 골드,faces_look_l_fur_gold,\AssetsStore\spritesheets\head\faces\look_l\fur_gold.png,legendary,0,gacha,룩_L 얼굴 퍼 골드
head,faces,look_l,fur_grey,룩_L 얼굴 퍼 그레이,faces_look_l_fur_grey,\AssetsStore\spritesheets\head\faces\look_l\fur_grey.png,common,0,gacha,룩_L 얼굴 퍼 그레이
head,faces,look_l,fur_tan,룩_L 얼굴 퍼 탄,faces_look_l_fur_tan,\AssetsStore\spritesheets\head\faces\look_l\fur_tan.png,common,0,gacha,룩_L 얼굴 퍼 탄
head,faces,look_l,fur_white,룩_L 얼굴 퍼 화이트,faces_look_l_fur_white,\AssetsStore\spritesheets\head\faces\look_l\fur_white.png,common,0,gacha,룩_L 얼굴 퍼 화이트
head,faces,look_l,green,룩_L 얼굴 그린,faces_look_l_green,\AssetsStore\spritesheets\head\faces\look_l\green.png,rare,0,gacha,룩_L 얼굴 그린
head,faces,look_l,lavender,룩_L 얼굴 라벤더,faces_look_l_lavender,\AssetsStore\spritesheets\head\faces\look_l\lavender.png,epic,0,gacha,룩_L 얼굴 라벤더
head,faces,look_l,olive,룩_L 얼굴 올리브,faces_look_l_olive,\AssetsStore\spritesheets\head\faces\look_l\olive.png,rare,0,gacha,룩_L 얼굴 올리브
head,faces,look_l,pale_green,룩_L 얼굴 페일 그린,faces_look_l_pale_green,\AssetsStore\spritesheets\head\faces\look_l\pale_green.png,rare,0,gacha,룩_L 얼굴 연두
head,faces,look_l,taupe,룩_L 얼굴 토프,faces_look_l_taupe,\AssetsStore\spritesheets\head\faces\look_l\taupe.png,rare,0,gacha,룩_L 얼굴 토프
head,faces,look_l,zombie,룩_L 얼굴 좀비,faces_look_l_zombie,\AssetsStore\spritesheets\head\faces\look_l\zombie.png,legendary,0,gacha,룩_L 좀비 얼굴
head,faces,look_l,zombie_green,룩_L 얼굴 좀비 그린,faces_look_l_zombie_green,\AssetsStore\spritesheets\head\faces\look_l\zombie_green.png,legendary,0,gacha,룩_L 좀비 그린 얼굴
head,faces,happy,amber,행복한 얼굴 앰버,faces_happy_amber,\AssetsStore\spritesheets\head\faces\happy\amber.png,rare,0,gacha,행복한 얼굴 앰버
head,faces,happy,black,행복한 얼굴 블랙,faces_happy_black,\AssetsStore\spritesheets\head\faces\happy\black.png,common,0,gacha,행복한 얼굴 블랙
head,faces,happy,blue,행복한 얼굴 블루,faces_happy_blue,\AssetsStore\spritesheets\head\faces\happy\blue.png,rare,0,gacha,행복한 얼굴 블루
head,faces,happy,bright_green,행복한 얼굴 브라이트 그린,faces_happy_bright_green,\AssetsStore\spritesheets\head\faces\happy\bright_green.png,epic,0,gacha,행복한 얼굴 브라이트 그린
head,faces,happy,bronze,행복한 얼굴 브론즈,faces_happy_bronze,\AssetsStore\spritesheets\head\faces\happy\bronze.png,epic,0,gacha,행복한 얼굴 브론즈
head,faces,happy,brown,행복한 얼굴 브라운,faces_happy_brown,\AssetsStore\spritesheets\head\faces\happy\brown.png,common,0,gacha,행복한 얼굴 브라운
head,faces,happy,dark_green,행복한 얼굴 다크 그린,faces_happy_dark_green,\AssetsStore\spritesheets\head\faces\happy\dark_green.png,common,0,gacha,행복한 얼굴 다크 그린
head,faces,happy,fur_black,행복한 얼굴 퍼 블랙,faces_happy_fur_black,\AssetsStore\spritesheets\head\faces\happy\fur_black.png,common,0,gacha,행복한 얼굴 퍼 블랙
